,product_name,reviews,rating
2961,Ultra Malbec 2018,"4.0
plum vanilla blueberry oak leather

a decent Argentinian Malbec with QPR.
not many distractions,
good tannins,
but nothing stands out either.",4.0
2962,Ultra Malbec 2018,"Medium bodied. Full tannic. Nose: vanilla, oak, cherry, red berries. Palate: oak, spices, vanilla, leather, earth. Long vanilla finish. ",4.0
2963,Ultra Malbec 2018,"Deep purple colour, pepper and plum on the nose that continues on the palate with a touch of vanilla, some acidity and tannins to finish. ",4.0
2964,Ultra Malbec 2018,"Very fine Malbec even if I did pay too much for it (emergency purchase). Deep purple, long legs, spicy fruit, well-behaved tannins and great finish ",4.0
2965,Ultra Malbec 2018,"Blackberry, blueberry and plum, leather, oak and chocolate. Very round and fruity, high alcohol brings the spice. Very nice for the price ",4.0
2966,Ultra Malbec 2018,"87-88/100, 3,8*
Cherry, chocolate, spices, balsamic, herbs, mint, oak, vanilla.
Very harmonious and juicy moderately harsh and dry taste. Very drinkable.",4.0
2967,Ultra Malbec 2018,"Delicious tipple. Bold, dark deep purple colour and well balanced. Rich plum,  blueberry and yeast flavours with pepper, oak and an earthy nose. Good value. ",4.0
2968,Ultra Malbec 2018,"Definitely ... bold and structured.  A very good Malbec from The Uco Valley, a key winegrowing region of Mendoza and home to some of the region's most famous wines.",4.0
2969,Ultra Malbec 2018,"Soft Opening of Casa del Tango Dubai... Amazing ambiance... amazing people, couldn’t be less with the Wine.. mature, tannic with a leathery tobacco scent.. ",4.0
2970,Ultra Malbec 2018,"Surprisingly good. Not a Malbec fan at all as find them basic, full of Jammy rubbish and too heavy but not this! Complex had layers dry and mid bodied. Very pleased. ",4.0
2971,Ultra Malbec 2018,Red intense colour. Average intensity nose with black fruits and chocolate notes. Average acidity and tanins with additional tobacco notes on the palate.,4.0
2972,Ultra Malbec 2018,"Aromas of barrels, blackberries and ink.  Medium body.  Along with a rich taste, it has a strong fresh fruit taste.  My first Argentine Malbec.  Very good.  Cheers 🥂",4.0
2973,Ultra Malbec 2018,"Wonderful Malbec. Robust, well structured and properly sweet. Blackberry, black cherry, vanilla with oily hint. Good pairing with beef steak. Bought at Enoteca.",4.0
2974,Ultra Malbec 2018,"Well done Malbec. Round and perfect both on palate and on aroma. A bit too agressivo at first, give it some time after opening and you’ll be surprised. ",4.0
2975,Ultra Malbec 2018,"Nose of blackcurrant, cherry, coffee, perfume and violet. Tastes of blackcurrant, blackberry, cherry, chocolate, concrete, and pot pourri. Very nice. ",4.0
2976,Ultra Malbec 2018,"Medium+ ruby color, medium nose intensity, clear, red and black berries, allspice, high acidity, green medium+ tannins, long aftertaste, medium aclohol, medium body, good wine, 3.8",4.0
2977,Ultra Malbec 2018,Living to the expectation of Argentina Malbec! Good ripe berries and plum notes on the nose. Hints of spice on the palate but remains smooth tannins and clean palate. Pair well with beef for sure!,4.0
2978,Ultra Malbec 2018,"A great wine! Thought that I just open a contemporary wine with the tacos, and it turned out that this gem was amazing. Strong taste of pepper, plum, oak and  vanilla. Nice tannins…",4.0
2979,Ultra Malbec 2018,"An exceptional wine with great structure and soft tannins this wine has been aged for 12 months in French oak. It reveals lovely spicy and floral notes and has a lingering, fresh, and complex finish.",4.0
2980,Ultra Malbec 2018,"Dark ruby colour. Dark fruir, oak, leather and spice in nose. Plum, blackberry, blueberry, chocolate, vanilla, smoke on palate. Medium dry. Bold. Medium tannins and acids. Nice finish.",4.0
2981,Ultra Malbec 2018,"Pours ruby red. Medium to full body with aromas of red berries, black cherry and hints of dark-chocolate and hazelnut. Round and velvety mid-palate, soft tannins and a smooth finish. ",4.0
2982,Ultra Malbec 2018,"4.1 stars. Medium plus body, moderate acidity and elegant tannins. Blueberry, plum, leather, chocolate and smoke. A very good malbec with great value for quality  around 20 Cad",4.0
2983,Ultra Malbec 2018,"Nose: leather and sour cherry with oak, palate: dark chocolate, fruits and some leather tones. High alcohol volume is visible and in aftertaste is some pepper and spicy tannins.",4.0
2984,Ultra Malbec 2018,"Superb value this Malbec. Rich, powerful and long lasting. Mature cherry, red forest fruit and ripe plum. Then chocolate,  enough oak and a touch of tar. Extraordinary length ",4.0
2985,Ultra Malbec 2018,"It's aroma is better than it's tastes. Very complex arona, plum, vanilla, leather, cocoa, cassis and red berry, on the nose. Finish is very short. I don't like that. ",4.0
2986,Ultra Malbec 2018,"This Argentinian wine is produced by Kaiken where the owners also own Viña Montes in Chile. This is a 100% Malbec aged 12 months in French oak barrels.

It presents a ruby color and aromas of black fruit.
On the palate it presents smooth tannins and taste of  oak,  blueberry,  plum and vanilla.

My real rate is 3.9.",4.0
2987,Ultra Malbec 2018,"A dark-ruby color Malbec from Mendoza.  Medium body with ripe black fruits and plum, accompanied by rich spiciness and touch of fresh earth notes. 
Quite intense yet smooth tannins, mindful barrel use and touch of herbs, chocolate and black current in the complex finish.",4.0
2988,Ultra Malbec 2018,"🇧🇷🇵🇹 Um belo malbec argentino produzido pela casa Montes. Violeta com aroma de frutas negras maduras, fumaça e um toque herbáceo. Palato cheio, firme e equilibrado. 🇺🇸🇬🇧 A beautiful malbec made produced by Montes winery. Violet color with aroma of ripe black fruits, smoke and a herbaceous touch. Full, firm and balanced palate. ",4.0
2989,Ultra Malbec 2018,"This wine is much closer to Cabernet Sauvignon than to Malbec! Nose of plum, blackberry, oak. Taste oak (really major note!), plum. Significantly tannic, sweet bitterness in aftertaste. Quite complex wine. It would be great if I wanted good Cabernet Sauvignon, but it leaves me with some disappointment as my wish was fruity and berry notes of good Malbec...",4.0
2990,Ultra Malbec 2018,"Excellent malbec, blackberry,  blueberry, jam, very aromatic, oak, vanilla and spices with a floral hint. Smooth tannins, and silky, with a medium, yet pleasant aftertaste.

First time knowing about malbec day, well, jumping on the bandwagon, south america produces marvelous wines. Cheers",4.0
2991,Ultra Malbec 2018,3.9 smooth hint of chocolate coffee soft tannin. Similar to a very good California cab sauv. .  It is a very smooth well balanced wine. But I prefer my Malbec high tannin heavier wine. This is a wine everyone will like. Great to take to a dinner party. ,4.0
2992,Ultra Malbec 2018,"4.0pts.. From a Montes Family from Chile whom went to do business in Argentina..

They launched a successful brand Kaiken! with a portfolio range of wines.

This Kiaken Ultra is the mid range brand
with high QPR..very well balanced
a litte light but neat with a chocolate finish.

Purple in color
Fig and blueberry from the nose
and chocolate and light mocha from the palate

Nice to have it with neighbors with homefood especially with cooked pork etc.
Looking forward to having opportunity tasting next Kaiken.",4.0
2993,Ultra Malbec 2018,"👁 Violet
👃 Black fruits, blackberries and blueberries, intense fruity aroma, specially plum, a bit of spices and oak. 
👅 Very well balanced Malbec, but smooth like silk, low body, medium to long finish, very nice malbec, one of my favorites. 
4.3 stars

**Esp

👁 Purpura
👃 Aroma a frutos a negros, mora, arandanos, ciruela intensa, un toque de especias, y roble. 
👅 Muy buen balance, sedoso y ligero como la seda, final medio largo, muy agradable, buen malbec, uno de mis favoritos.. 
4.3 estrellas

",4.0
2994,Ultra Malbec 2018,"Deep ruby. Medium plus intensity, plum, blackberry, banilla, pepper, violet. Dry, medium plus acidity, high alcohol, medium plus tannin, full body, red cherry, jamy plum, blackberry, cedar, meaty. Still developing.",4.0
2995,Ultra Malbec 2018,"Produced by the KAIKEN winery ""Wild Goose"" in the Mapuche language that made me confuse it with the Kinien ""O Único"" in Mapuche, the latter from Ruca Malen, it was made with grapes of the MALBEC variety harvested in 2018 in the Valle do Uco region, a crop that 93 Points from James Suckling.  ULTRA line that aged for 12 months in French oak barrels, revealing black fruit aromas with notes of blueberry, blackberries and touches of dried flowers.  Structured, complex, tasty, with delicate tannins, great.",4.1
2996,Ultra Malbec 2018,"Donker robijnrood in glas en aards, warm en fruit collis in neus. Veel kersen, bramen en chocola in mond. Lange afdronk met veel droog cacao poeder. Prima wijn bij top (€) picanha van KJ met pastinaak & prei met W&W in DM. ",4.3
2997,Ultra Malbec 2018,"To finish lunch time!
Whoo Hoo! 🧛‍♂️ 🍷

👀 = Purple garnet color
👃 = Aromas spicy and floral notes very characteristic of the Uco Valley, which mix with aromas of black fruits eg blueberries.
👅 = Dry, florals very characteristic of the Uco Valley, which mix with aromas of black fruits such as blueberries and blackberries.
🍇 = Malbec
🛢 = 12 months in French barrels.
💵 USD 18
ABV: 14.5%
🍽: just drinking
🌎 🇦🇷: Mendoza
📆 = 2015
✅ = 4.0",4.0
2998,Ultra Malbec 2018,"Deep purple, bold structured medium high body. Dark fruit, spice and oak aromas. On the palate notes of black plum, black pepper and oak stand out. Medium high acidity and pronounced tannins. Great wine to pair with pork or grilled beef. We paired it with Spanish rice. ",4.0
2999,Ultra Malbec 2018,"This translucent dark ruby colored dry wine has a full body and a long finish ending on blackberry. In the nose I get blackberry, cherry, leather, and chocolate. I taste blackberry, cherry, mushrooms, earthy, forest floor, and tobacco.
This paired with KC Strip steak.
Medium acid
Medium astringency
Medium+ complexity
Medium+ bouquet
Grippy texture
2018 vintage",4.0
3000,Valpolicella Ripasso Classico Superiore 2018,"Had the 2016 two years ago and the 2018 is just as I remember it.
Rich, full bodied Ripasso.
Aroma of cherry and dark fruit. Soft tannins.
Palate to match, with a little oak and vanilla.
Paired with BBQ ribs and wonderful friends.",4.0
3001,Valpolicella Ripasso Classico Superiore 2018,"Smooth finish. Rich, full bodied flavour and mouth feel. A very easy drinking Valpolicella that is great with pasta, cured meats, and charcuterie. ",4.0
3002,Valpolicella Ripasso Classico Superiore 2018,Very good. $32 BCL Cambie. Level above the early to mid- $20 offerings. A depth and complexity they don’t have. Would get again. ,4.3
3003,Valpolicella Ripasso Classico Superiore 2018,"Ash and red fruit on the nose, sweet cherry raspberry lingering ripe red fruit with chocolate and coffee after taste. Solid valpolicella ",4.0
3004,Valpolicella Ripasso Classico Superiore 2018,"What a great wine, garnet colour, smooth, medium-bodied, oak and cherry on nose, notes of chocolate, cherry and pepper on finish",4.0
3005,Valpolicella Ripasso Classico Superiore 2018,Now this was fun.  Hints of the flavour palate of Black Forest cake - chocolate and cherries.  Got better as it sat open.  Beauty Ruby colour.  ,4.0
3006,Valpolicella Ripasso Classico Superiore 2018,"Tomassi set the standard with this Ripasso. Full bodied, purple hints of black berry. In taste plum, berry's, dark forest fruit, vanilla, oak. Easy going.",4.0
3007,Valpolicella Ripasso Classico Superiore 2018,"Tasted the same vintage quite recently, but was tempted again when a bottle suddenly just sat there on my kitchen counter🍷

Soft, bold and packed with elegant tannins🇮🇹",4.0
3008,Valpolicella Ripasso Classico Superiore 2018,"Very nice Ripasso wine that needed a little time to come at its upmost taste.
Overall very lovely but could also be left in the cellar for some more time.",4.0
3009,Valpolicella Ripasso Classico Superiore 2018,A pleasant Valpolicella from 🇮🇹 . Lovely and smooth with Depp redfruit like plums and blueberries.    I drank it with beef and it complimented the meal well.,4.0
3010,Valpolicella Ripasso Classico Superiore 2018,Rose petal red fruit pepper leather on the nose medium body bright acidity soft tannins red fruit licorice baking spice minerals on the palate medium finish complex and balance ,4.1
3011,Valpolicella Ripasso Classico Superiore 2018,"The nose is elegant with tones of dried violet and sour cherries in jam, melted with notes of cedar wood, tobacco, black pepper, juniper berry, sweet spices and rich balsamic scents.

Flavour
Agile tasting, a path with a lively fresh boost, with a delicate flavour. Persistent finish, with continuous spicy returns",4.0
